initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
43,294,1,1,1,86768.66478210689,0.03,6.10467689092586e+41,86768.66478210689
37,559,2,1,3,-189309.8152924628,0.03,3.780172330453848e+41,-189309.8152924628
52,526,1,1,1,42071.26082248847,0.24,1.981620081062944e+41,42071.26082248847
49,301,1,1,1,77075.4919742791,0.32,1.4567710763356737e+42,77075.4919742791
62,497,1,1,1,65724.9258061016,0.19,2.1240103507791005e+41,65724.9258061016
36,312,1,1,1,-33853.49444124648,0.07,1.1276966241310834e+42,-33853.49444124648
61,265,1,1,1,31628.407449336733,0.26,2.6235468940817475e+41,31628.407449336733
46,280,3,2,3,-103029.33382579136,0.06,3.4758906554719808e+41,-103029.33382579136
50,273,2,1,4,-286255.75188316224,0.26,1.4356708673401668e+41,-286255.75188316224
60,545,2,1,3,-273572.0997763754,0.02,6.484476740243518e+41,-273572.0997763754
49,349,1,1,1,55353.95342329539,0.14,5.304761477744032e+41,55353.95342329539
45,344,3,1,3,-125938.43660360535,0.05,7.215348512591464e+41,-125938.43660360535
41,344,2,1,3,199616.4719855535,0.12,2.1031552819796823e+41,199616.4719855535
37,351,1,1,1,-156134.99332601434,0.23,5.767839956754368e+41,-156134.99332601434
43,336,3,1,3,-65252.16664561165,0.02,1.016110397297489e+42,-65252.16664561165
44,494,2,4,5,186719.76393955515,0.23,7.093367679500594e+41,186719.76393955515
50,363,1,1,1,138744.85456173166,0.3,3.837382209542511e+41,138744.85456173166
57,399,2,4,3,-6707.456422971889,0.3,2.3451403835444187e+41,-6707.456422971889
54,395,3,4,3,21381.13863826985,0.25,3.721682685091933e+41,21381.13863826985
42,326,3,1,1,74495.63397385494,0.2,2.1521743630594648e+42,74495.63397385494
35,310,3,1,3,-113470.98834138368,0.19,5.706737437864065e+41,-113470.98834138368
43,211,1,3,1,637190.4236497876,0.16,1.182362558368371e+42,637190.4236497876
42,303,2,1,5,237970.03012066003,0.26,1.0131510700399958e+42,237970.03012066003
45,303,3,1,5,74749.1906880331,0.16,2.5262596612564833e+41,74749.1906880331
40,324,2,1,3,278641.0802718428,0.01,4.574558091542086e+41,278641.0802718428
52,566,1,1,1,-227549.91950713508,0.03,1.1983619519047378e+42,-227549.91950713508
52,566,1,1,1,631315.0886613143,0.04,4.365953384915961e+41,631315.0886613143
35,312,1,1,1,-83752.85956350208,0.1,3.2279537728481937e+41,-83752.85956350208
46,607,2,1,3,-65961.5125990294,0.34,1.1794686813950308e+42,-65961.5125990294
50,566,3,1,3,-42262.54237380959,0.23,4.052072859685631e+41,-42262.54237380959
52,300,1,4,1,1985.1268647017653,0.03,8.76310319979391e+41,1985.1268647017653
63,583,3,1,2,97134.6249281268,0.18,1.572068036129802e+41,97134.6249281268
49,563,3,1,3,64489.16411341445,0.09,4.483931752405962e+41,64489.16411341445
56,598,1,1,1,-16634.668089123497,0.2,2.926836051049045e+41,-16634.668089123497
60,625,2,1,2,22477.887654108235,0.29,1.6713673232484575e+41,22477.887654108235
60,595,1,1,1,-67663.00942828038,0.19,2.3083838977695457e+40,-67663.00942828038
52,592,1,1,1,263297.3903277824,0.14,1.0505967449839533e+41,263297.3903277824
50,572,2,1,5,182578.8276662721,0.33,4.4979446654819204e+41,182578.8276662721
48,571,2,1,5,100664.6340075637,0.13,9.817084123952744e+41,100664.6340075637
48,345,2,1,3,51663.19223522304,0.29,6.838289215594709e+41,51663.19223522304
40,345,3,1,5,-127018.40898068246,0.13,1.759334539348781e+42,-127018.40898068246
41,329,1,1,1,-179527.40940697037,0.13,1.1886180468281292e+42,-179527.40940697037
46,582,1,1,1,82270.07747763641,0.02,6.814777391095571e+41,82270.07747763641
49,505,2,1,3,363185.6261472594,0.07,2.5007434573373017e+41,363185.6261472594
45,264,1,1,1,506849.723889321,0.01,3.632375080541255e+41,506849.723889321
59,535,1,1,1,-76846.68053702933,0.05,2.9728873943845227e+41,-76846.68053702933
59,595,1,1,1,-106968.795853667,0.14,2.4544248728736642e+41,-106968.795853667
62,621,2,1,2,52894.36465202637,0.07,7.657288830993237e+40,52894.36465202637
45,594,1,1,1,116871.31242782422,0.14,9.326277572112744e+41,116871.31242782422
54,598,1,1,1,20583.09928389935,0.13,7.650051270363548e+40,20583.09928389935
37,330,1,1,1,173471.62914230872,0.22,1.9850339155071643e+42,173471.62914230872
53,566,1,1,1,-129924.5541115557,0.34,5.070728520411356e+40,-129924.5541115557
47,588,1,1,1,86433.30992085015,0.34,6.2766413179641874e+41,86433.30992085015
61,595,3,1,2,-140009.03920366548,0.24,3.319834475640199e+41,-140009.03920366548
57,620,2,1,5,16039.931860624998,0.24,1.315433810981686e+42,16039.931860624998
55,448,2,1,2,-118811.7923393027,0.24,4.264258341078949e+41,-118811.7923393027
36,298,3,1,3,129922.56630886934,0.35,1.4325101932089328e+42,129922.56630886934
38,327,1,1,1,-4520.278360270936,0.11,2.445957315278392e+41,-4520.278360270936
61,625,3,1,2,-124246.71508273532,0.15,3.661266383989051e+41,-124246.71508273532
44,614,3,1,5,-224220.71881479028,0.09,2.310213037562834e+41,-224220.71881479028
54,584,1,1,1,218982.16824798257,0.24,9.377892285998415e+40,218982.16824798257
44,345,3,1,3,-107526.58893850211,0.29,7.951145759966393e+41,-107526.58893850211
38,621,2,1,3,148160.34849370032,0.2,3.856357280258365e+41,148160.34849370032
49,558,2,1,5,45658.770408501085,0.04,3.1677420904032232e+41,45658.770408501085
56,618,1,1,1,-92343.93778493744,0.09,2.615182484373526e+41,-92343.93778493744
51,668,1,1,1,151773.3942140784,0.09,5.185230316742026e+41,151773.3942140784
55,298,1,1,1,-21845.058916353268,0.1,2.0856631684422777e+41,-21845.058916353268
54,576,2,1,4,-36041.12533766768,0.25,4.427569891107942e+41,-36041.12533766768
40,583,2,1,3,72133.23196056555,0.21,8.854772150293453e+41,72133.23196056555
50,551,1,1,1,23832.28234769031,0.2,1.6342681068326046e+41,23832.28234769031
46,294,1,1,1,197588.4808954041,0.34,3.949058579871556e+41,197588.4808954041
59,551,1,1,1,248067.1638132445,0.31,1.0368696835815483e+42,248067.1638132445
37,590,2,1,5,-38851.156907001845,0.26,8.824707468595141e+41,-38851.156907001845
55,565,3,1,2,-210285.23703476763,0.06,2.175112258455801e+41,-210285.23703476763
45,533,2,1,5,141157.19239114228,0.16,7.168755940434427e+41,141157.19239114228
52,555,1,1,1,-84753.93821087199,0.11,3.547936022120027e+41,-84753.93821087199
38,318,3,1,5,1653.6684952497828,0.17,2.910991011987124e+42,1653.6684952497828
46,319,1,1,1,265922.5991684385,0.01,4.796075729689404e+41,265922.5991684385
39,362,1,1,1,-188446.6184332517,0.26,9.074133868343174e+41,-188446.6184332517
45,389,2,1,3,64583.83669487765,0.26,5.148153185170736e+41,64583.83669487765
41,389,3,1,5,-28458.347999475933,0.11,5.261487737216653e+41,-28458.347999475933
45,349,3,1,3,-34810.421291774066,0.19,4.44746023887799e+41,-34810.421291774066
42,332,1,1,1,74085.73550674254,0.25,2.313334808672879e+41,74085.73550674254
48,351,1,1,1,25020.899641232445,0.14,5.761668802483555e+41,25020.899641232445
37,360,1,1,1,158040.95045620322,0.15,1.0477346158564582e+42,158040.95045620322
49,298,1,1,1,54573.24969019739,0.02,1.8995317011900903e+41,54573.24969019739
40,336,3,1,3,-203581.7415927909,0.26,6.608075145585784e+41,-203581.7415927909
44,438,2,4,3,-210553.01082387453,0.12,4.3094719812512174e+41,-210553.01082387453
62,235,3,4,3,26849.847901696223,0.34,1.4086249599425792e+41,26849.847901696223
36,308,1,1,1,90338.6416946196,0.01,2.417484795596129e+42,90338.6416946196
45,283,1,1,1,118676.10385404355,0.32,1.8816864659884758e+41,118676.10385404355
45,635,1,1,1,166581.37358254072,0.26,1.147653370031018e+42,166581.37358254072
41,338,1,1,1,-179457.47386050338,0.11,1.079768354142841e+42,-179457.47386050338
44,312,1,1,1,622016.797658886,0.08,1.6687462139708457e+41,622016.797658886
48,300,3,1,5,-11589.039721821351,0.0,6.827546680178885e+41,-11589.039721821351
50,566,1,1,1,101154.96548542612,0.28,7.348786896899519e+40,101154.96548542612
59,551,1,1,1,-146891.8319003947,0.24,2.6435710354208382e+41,-146891.8319003947
56,563,1,1,1,405840.66284394026,0.27,2.503933091099653e+41,405840.66284394026
56,581,3,1,5,97128.64020558396,0.3,2.566391927865522e+41,97128.64020558396
46,300,1,1,1,91043.876525738,0.3,1.607139272747902e+41,91043.876525738
58,551,3,1,3,-73040.82850319143,0.04,6.203017224777072e+41,-73040.82850319143
36,586,1,1,1,194553.85748426715,0.13,4.4181556038659e+41,194553.85748426715
46,300,1,1,1,244130.49966112955,0.24,1.2093797588362718e+42,244130.49966112955
42,635,3,1,3,-18611.01906262068,0.28,5.875983177476882e+41,-18611.01906262068
40,563,1,1,1,-87225.95677205171,0.31,5.910299633702552e+41,-87225.95677205171
58,551,3,1,3,172444.06080746214,0.25,1.3065281742724707e+41,172444.06080746214
37,667,2,1,5,336739.9608254319,0.12,8.39926225146709e+40,336739.9608254319
40,527,2,1,5,336552.96422874683,0.04,1.628025986087923e+42,336552.96422874683
38,619,3,1,5,126280.44225814342,0.03,1.2430550384287502e+41,126280.44225814342
59,640,3,3,4,-145177.30375939616,0.03,3.641927593154479e+41,-145177.30375939616
52,336,1,1,1,129157.50817660998,0.32,8.485814223983868e+41,129157.50817660998
59,584,1,1,1,-73787.2096387122,0.15,5.997649260617792e+41,-73787.2096387122
45,571,2,1,3,545672.7914477362,0.05,1.948019191456291e+42,545672.7914477362
44,298,1,1,1,69677.14541279184,0.17,6.307673047727296e+41,69677.14541279184
37,328,2,1,3,-13420.54819870002,0.27,1.24753883120489e+42,-13420.54819870002
48,630,1,1,1,-221364.20193793304,0.13,4.7133927881101184e+41,-221364.20193793304
49,541,2,1,5,34860.61848638784,0.03,8.479133751709276e+41,34860.61848638784
58,541,2,1,3,-40152.45813079332,0.06,3.1274816727730203e+41,-40152.45813079332
50,592,1,1,1,-82463.68624326127,0.19,1.2621969340922793e+42,-82463.68624326127
52,316,1,1,1,-239492.72185586003,0.2,9.008566104573351e+41,-239492.72185586003
60,625,1,1,1,53384.31226214366,0.11,1.8696159119888298e+41,53384.31226214366
45,272,1,3,1,-195916.85242553183,0.15,1.1746477870853618e+41,-195916.85242553183
45,630,2,1,3,-100658.6594833358,0.28,9.529727113491292e+41,-100658.6594833358
46,630,3,1,3,35700.35901360014,0.32,1.2036718717031742e+42,35700.35901360014
39,298,1,1,1,39957.15313734232,0.21,4.308802424851428e+41,39957.15313734232
56,536,2,1,5,99460.5462828954,0.23,6.381420420954581e+41,99460.5462828954
37,589,2,1,5,181285.1849202351,0.01,1.0812429582958601e+42,181285.1849202351
39,591,1,1,1,-35569.10669391977,0.2,5.825315921389977e+41,-35569.10669391977
35,591,1,1,1,64000.65731249383,0.07,1.4348649935551055e+42,64000.65731249383
35,303,1,1,1,31738.34603299433,0.32,4.838693985947697e+41,31738.34603299433
38,303,1,1,1,63638.13610055669,0.15,1.1958263674585959e+42,63638.13610055669
49,560,1,1,1,97529.42377673896,0.27,7.306890574981973e+41,97529.42377673896
37,303,1,1,1,210054.54214355373,0.12,1.1331961154634101e+42,210054.54214355373
36,303,1,1,1,117155.50393979425,0.2,6.1662962143542914e+41,117155.50393979425
55,632,1,1,1,136790.40927683536,0.12,2.236621058379667e+41,136790.40927683536
57,525,2,1,2,-35578.94503088867,0.21,3.5120017276251206e+41,-35578.94503088867
59,520,1,1,1,87463.31203916897,0.19,3.1615405339276486e+41,87463.31203916897
42,294,2,1,3,729775.655901198,0.17,5.241682437783102e+41,729775.655901198
48,303,1,1,1,-94959.87484692788,0.27,8.872154210800113e+41,-94959.87484692788
62,536,1,1,1,11905.048517618328,0.17,1.5650074399329704e+41,11905.048517618328
53,334,2,1,3,-90946.06959089098,0.06,8.117868874789457e+41,-90946.06959089098
37,320,3,1,5,111837.06484147372,0.2,9.809029482224822e+41,111837.06484147372
60,632,1,1,1,200948.13941101692,0.13,5.436238412316199e+41,200948.13941101692
52,318,1,1,1,45795.70958143499,0.33,2.077691756250663e+41,45795.70958143499
63,623,1,1,1,572180.2466902361,0.05,2.3305214520807106e+41,572180.2466902361
53,591,1,1,1,10316.296985180405,0.33,9.474098231959307e+41,10316.296985180405
52,565,1,1,1,468493.3001157725,0.26,2.4945325505177233e+41,468493.3001157725
42,283,1,4,1,380677.4460377997,0.09,4.343688036633143e+41,380677.4460377997
62,585,2,1,3,41395.711963269554,0.25,1.0296028605529236e+42,41395.711963269554
59,585,3,1,3,60214.83444623379,0.06,2.550319255798099e+41,60214.83444623379
51,545,2,1,3,-57409.66046349807,0.08,3.331179352420465e+41,-57409.66046349807
52,545,2,1,3,95487.77144020992,0.04,4.275529437781177e+40,95487.77144020992
55,585,1,1,1,124426.43184689978,0.34,1.6303966964261252e+42,124426.43184689978
43,621,2,1,5,181982.6044094753,0.03,9.342368698955286e+40,181982.6044094753
49,582,1,1,1,45702.021019339554,0.12,5.741968637735149e+41,45702.021019339554
50,513,2,1,5,-50258.32800890132,0.12,3.1535066879831326e+41,-50258.32800890132
50,526,1,1,1,-57447.7448987477,0.17,7.809032291359748e+41,-57447.7448987477
60,497,3,1,2,52824.143774658165,0.18,4.044003425322196e+41,52824.143774658165
35,565,3,1,5,23471.558806988804,0.13,6.873391553640104e+41,23471.558806988804
53,526,1,1,1,-178732.92058838872,0.3,1.1536928314565223e+42,-178732.92058838872
54,526,2,1,3,-112107.77071225812,0.22,6.122932359394615e+41,-112107.77071225812
52,526,3,1,3,-5750.38049385899,0.13,4.3426661861595955e+41,-5750.38049385899
59,535,1,1,1,64804.25258207688,0.2,4.231840417049087e+41,64804.25258207688
61,529,2,1,5,74719.34282133999,0.25,5.747962629515347e+41,74719.34282133999
56,285,1,1,1,-17632.452734068713,0.15,6.037092707969567e+41,-17632.452734068713
53,526,1,1,1,107940.65341928076,0.23,7.194666096535614e+41,107940.65341928076
59,535,1,1,1,464688.1303274316,0.11,2.5356220052745773e+40,464688.1303274316
46,329,1,1,1,30179.743256656428,0.19,1.180851664486845e+42,30179.743256656428
52,280,1,1,1,-11423.378032555824,0.28,2.4252885356596754e+41,-11423.378032555824
57,535,1,1,1,234713.43622523532,0.17,4.9404019915454535e+41,234713.43622523532
60,497,1,1,1,-106125.05172973304,0.14,4.837343193225766e+41,-106125.05172973304
62,565,1,1,1,7019.163841783861,0.13,1.7088896706559964e+41,7019.163841783861
56,551,1,1,1,-111674.68072554296,0.12,1.4174161038046462e+42,-111674.68072554296
50,595,2,1,3,208254.33517584112,0.28,3.3429292375366393e+41,208254.33517584112
45,300,3,1,3,82972.09656312765,0.29,6.944246906502948e+41,82972.09656312765
35,619,3,1,5,74087.83779592747,0.23,1.1298280979239993e+42,74087.83779592747
36,586,2,1,5,215039.5812249037,0.16,1.5121772510602954e+42,215039.5812249037
36,619,3,1,5,62778.6420559893,0.14,3.0980268355958233e+41,62778.6420559893
47,317,1,1,1,258168.86678637256,0.04,6.698432916871411e+41,258168.86678637256
43,357,1,1,1,37781.63326403281,0.32,8.777097286509802e+41,37781.63326403281
60,595,3,1,3,-65704.17126997186,0.24,4.05699913751154e+41,-65704.17126997186
47,566,1,1,1,-32665.253430284563,0.08,4.393691746134936e+41,-32665.253430284563
54,566,1,1,1,52971.147785447545,0.09,3.4636840344095088e+41,52971.147785447545
40,338,1,1,1,-73364.12023932744,0.22,7.74052020975702e+41,-73364.12023932744
40,357,1,1,1,-129675.3283071816,0.32,9.562007618257484e+41,-129675.3283071816
61,595,3,1,5,-210520.03612602773,0.07,4.0508442017433035e+41,-210520.03612602773
53,598,1,1,1,21004.88725700976,0.28,1.5199886364192187e+41,21004.88725700976
46,598,1,1,1,-254535.87265610715,0.18,2.5882789906671116e+41,-254535.87265610715
57,584,1,1,1,-49617.6221855358,0.34,2.579004058506089e+41,-49617.6221855358
50,630,1,1,1,50822.5712448964,0.32,3.2005859501166e+41,50822.5712448964
47,298,1,1,1,-100513.72435887842,0.04,2.5311589362963346e+41,-100513.72435887842
61,528,2,1,3,112804.36844643028,0.05,1.6209885351245237e+41,112804.36844643028
50,648,1,1,1,563133.1352741452,0.19,3.9836293406758206e+41,563133.1352741452
58,311,1,1,1,-143206.06488301384,0.28,4.633891723552245e+41,-143206.06488301384
40,298,1,1,1,328727.0859048665,0.17,3.6956919918264385e+41,328727.0859048665
40,560,1,1,1,87852.1180752149,0.02,9.07263525806784e+41,87852.1180752149
62,625,3,1,3,63142.62627011444,0.18,1.043015880142786e+41,63142.62627011444
53,542,2,1,3,10505.125153477284,0.09,2.0161405553677575e+41,10505.125153477284
43,613,2,1,5,8252.033622234618,0.27,1.2975680826286036e+42,8252.033622234618
36,298,1,1,1,182794.79654828785,0.01,1.4310386275545417e+42,182794.79654828785
62,588,2,1,3,84237.04900062847,0.06,4.367418239760567e+41,84237.04900062847
58,336,2,1,3,483259.8944076534,0.34,5.909037907418293e+40,483259.8944076534
45,336,3,1,3,151207.5278355615,0.23,1.858868941239945e+41,151207.5278355615
46,354,3,1,3,-56416.77858523941,0.28,1.0917358764208352e+42,-56416.77858523941
39,315,3,1,4,13674.776990161345,0.13,7.5817809421464e+41,13674.776990161345
59,525,2,1,5,102107.7084391062,0.15,3.672995085595258e+41,102107.7084391062
57,618,1,1,1,-105667.03821099782,0.07,4.584106435522434e+41,-105667.03821099782
47,377,2,4,5,54531.8443787358,0.21,5.862520174363752e+41,54531.8443787358
52,545,2,1,3,-123562.06506080182,0.2,6.586712032444181e+41,-123562.06506080182
59,590,2,1,5,126525.92343377307,0.12,1.2312934930460518e+41,126525.92343377307
60,590,3,1,3,5957.1595023655855,0.05,3.1476937206509673e+41,5957.1595023655855
54,545,2,1,2,121421.68071611071,0.09,8.151214496626183e+41,121421.68071611071
51,301,1,1,1,-187309.8237690617,0.05,5.547143950935402e+41,-187309.8237690617
57,298,1,1,1,277444.7993295672,0.19,3.668392424335953e+41,277444.7993295672
63,623,1,1,1,538557.3107370156,0.18,6.342238892214995e+41,538557.3107370156
52,315,1,1,1,95588.37019719672,0.01,2.8399636693157427e+41,95588.37019719672
54,560,1,1,1,78930.61507982014,0.11,5.751688563630083e+41,78930.61507982014
54,545,2,1,3,17248.57272940225,0.09,6.128369714995814e+41,17248.57272940225
55,585,1,1,1,43728.39072214066,0.18,3.3507162796795515e+41,43728.39072214066
54,560,3,1,3,-15218.218994080968,0.04,3.6559015721695926e+41,-15218.218994080968
36,660,2,1,3,13125.774872081423,0.16,8.793366419130329e+39,13125.774872081423
55,295,2,1,3,-76993.86068097924,0.18,4.361748701244848e+41,-76993.86068097924
43,320,1,1,1,-48321.41731981804,0.13,1.5334455146688902e+42,-48321.41731981804
36,311,2,1,3,167587.30079867845,0.07,8.479392382296663e+41,167587.30079867845
50,323,1,2,1,453778.6405233658,0.11,4.505452110453816e+41,453778.6405233658
50,526,3,1,3,2565.46574026228,0.34,6.784726101618476e+41,2565.46574026228
47,505,2,1,5,60650.71690178664,0.07,2.2668848288128817e+41,60650.71690178664
58,535,3,1,2,-246623.8778048337,0.13,4.865419811353752e+41,-246623.8778048337
43,301,1,1,1,153983.65033732352,0.24,8.355400969318394e+41,153983.65033732352
46,294,3,1,3,139443.66956696723,0.25,8.285335166926622e+41,139443.66956696723
63,527,2,1,3,54300.08283119305,0.15,2.8456472346174434e+41,54300.08283119305
47,551,3,1,3,-6216.445810162889,0.08,3.438817672966153e+41,-6216.445810162889
57,551,2,1,3,254920.53313064188,0.22,5.245686907962617e+41,254920.53313064188
35,597,3,1,3,442804.8986484791,0.03,9.925679418417613e+41,442804.8986484791
48,551,1,1,1,392577.68450931535,0.15,9.773022914082337e+40,392577.68450931535
60,497,1,1,1,54607.25282790605,0.19,1.4230765847677375e+41,54607.25282790605
56,285,3,1,1,-14703.228418930172,0.02,5.256778805472409e+41,-14703.228418930172
55,519,2,1,3,19415.02671008683,0.05,9.957174722605926e+41,19415.02671008683
58,548,2,1,3,-134175.2703631278,0.23,1.0223912565759616e+42,-134175.2703631278
46,280,1,3,1,35749.856255071456,0.05,3.640787638153845e+41,35749.856255071456
38,323,1,4,1,-40613.16411481178,0.15,2.7823915286758974e+41,-40613.16411481178
36,294,1,1,1,24515.405853516128,0.09,1.9777260898408078e+42,24515.405853516128
39,380,1,3,1,47658.84867461299,0.08,3.6588055395360236e+41,47658.84867461299
44,309,2,3,3,353360.87854401337,0.34,1.59872387913568e+42,353360.87854401337
37,331,1,4,1,-169237.73271348627,0.06,1.2540663800605306e+42,-169237.73271348627
44,366,1,1,1,176896.8915196167,0.26,3.9298221538552545e+41,176896.8915196167
47,392,2,1,3,270390.1180475049,0.02,5.8308661638607455e+41,270390.1180475049
41,392,3,1,3,9299.228861609892,0.24,3.987746638515378e+41,9299.228861609892
58,390,1,4,1,45591.31145562097,0.12,4.44249726905019e+41,45591.31145562097
